categorie;nom_recette;ingredients;preparation;nb_etape
entree;Sopa de lima (Mexique);"[""1 l d'eau  "", '1 cube de bouillon de poule ', '2 citron vert  ', '2 escalope de poulet  ', '1 oignon  ', '1 cuillère à café de concentré de tomates  ', '1 cuillère à café de coriandre ciselée ', '2 tortilla (facultatif) ']"; Faire bouillir le litre d'eau avec le cube de bouillon et y jeter les escalopes émincées. Faire blondir l'oignon en rondelles dans une poêle, sans le faire griller, puis l' ajouter à la soupe. Finir en ajoutant le jus des citrons, le concentré de tomate et la coriandre. Pour apporter la touche locale, on peut faire sauter à la poêle les tortillas en lamelles et les ajouter au dernier au moment à la soupe pour qu'elles ne soient pas trop ramollies au moment de la dégustation. Cette soupe se consomme chaude, mais est paradoxalement très rafraichissante.;5
entree;Oeufs à la pizzaiola;"['4 oeuf  ', ""2 tranche de jambon ou d'épaule "", '1 boîte de sauce tomate fraiche ', '1 boule de mozzarella  ', 'Gruyère râpé  ', 'Poivre  ', 'Sel  ']"; Dans un plat à gratin, placer la sauce tomate salée et poivrée. Casser les 4 oeufs sur ce nid de sauce en évitant  que le jaune de l'oeuf ne 'craque'. Saler et poivrer, puis mettre par-dessus du jambon découpé à la main en morceaux. Finir en recouvrant de morceaux de mozzarella et soupoudrer d'un peu de gruyère râpé. Mettre au four à 180°C pendant environ 20 mn et déguster très chaud.;5
entree;Soupe de carotte parfumée au cumin;"['700 g de carotte  ', '2 cuillère à soupe de crème fraîche  ', '2 cube de bouillon de volaille ', '40 g de beurre  ', '20 cl de crème fleurette  ', ""5 cuillère à soupe d'huile d'olive  "", 'Citron  ', '1 échalote  ', '2 feuille de laurier  ', '4 pincée de cumin en poudre  ', 'Poivre  ', 'Sel  ']"; Diluer le bouillon dans 125 cl d'eau. Eplucher et émincer l'échalote, et peler et couper en rondelles les carottes. Faire fondre le beurre à feu moyen, ajouter l'échalote, les carottes et le cumin, et faire chauffer le tout 4 min. Verser le bouillon et le laurier, saler et poivrer, et laisser cuire 25 min à couvert. Ôter le laurier. Mixer avec la crème et le jus de citron, l'huile d'olive et la coriandre, et ajuster l'assaisonnement. Servir avec un filet de crème fleurette.;6
entree;Quiche aux épinard  et au thon;"[""450 g d'épinard hachés surgelés "", '200 g de thon au naturel ', '200 g de lardons nature ', '1 pâte brisée  ', '3 oeuf  ', '1 cuillère à soupe de yaourt , ou de romage blanc brassé ', 'Muscade  ', 'Gruyère râpé (quantité selon votre goût ']"; Faire cuire 8 mn les épinards au micro-ondes. Faire revenir les lardons dans une poêle andi-adhésive. Mélanger dans un saladier les 3 oeufs en omelette, ajouter de la muscade, le yaourth, le thon, les lardons cuits et les épinards. Verser sur la pâte brisée et saupoudrer généreusement de gruyère râpé. Cuire 30mn à thermostat 6/7 (200°C), puis laisser reposer un peu avant de servir. Accompagner d'une salade de pommes de terre ou d'une salade verte.;5
entree;Roulés feuilletés à la saucisse;"['8 knack fines ', '1 pâte feuilletée  ', ""1 jaune d'oeuf  "", '5 cl de lait  ', 'Moutarde  ', 'Crème fraîche  ', 'Poivre  ']"; Etalez la pâte feuilletée. Coupez huit rectangles de la longueur des saucisses sur environ 5 cm de large. Badigeonnez les morceaux de moutarde et de crème fraîche. Poivrez. Posez les saucisses dessus et enroulez la pâte autour. Découpez 4 à 5 tronçons pour chaque. Dorez les feuilletés avec le jaune d'oeuf délayé dans le lait. Faites cuire 15 à 20 minutes au four à 180°C (thermostat 6). Servez chaud à l'apéritif ou avec une salade.;6
entree;Nems à la Vietnamienne;"['250 g de vermicelles de soja  ', '2 boîte de miette de crabe  ', '50 g de champignon noir séchés ', '1 kg de viande de porc hachée ', ""1 kg d'oignon  "", '1 carotte  ', '2 oeuf  ', '2 paquet de galette de riz , 18cm de diamètre (paquets de 500gr) ', '1 cuillère à café rase de glutamate  ', '1/2 cuillère à café rase de sel  ', 'Huile de friture  ']";" Pour la farce : Faire tremper les champignons noirs dans de l'eau tiède, pour les faire ramollir. Éplucher oignons et carotte, couper grossièrement et passer au hachoir pour affiner le mélange. Dans un récipient suffisamment grand, mélanger le porc haché avec le crabe égoutté. Ajouter les oignons et carotte hachés, mélanger.  Hacher ensuite les champignons et les mélanger à la farce.  Assaisonner avec le glutamate et le sel. Incorporer les vermicelles (secs) progressivement (ils vont ramollir avec l'humidité de la viande et des oignons). Malaxer pour avoir un mélange bien régulier, gouter l'assaisonnement et rectifier si nécessaire (Si on ne peut pas goûter la farce crue, rouler un nems et le faire cuire pour goûter) PRÉPARER LES GALETTES DE RIZ Faire frémir de l'eau additionnée d'un peu de sucre dans une casserole bien large et préparer des torchons en coton pour y poser les galettes de riz. Légèrement tremper les galettes dans l'eau et les disposer sur le torchon ; empiler les torchons et les galettes au fur et à mesure. ROULER LES NEMS Prendre une galette et y déposer un peu de farce vers le bas (sur le côté ""rugueux"" de la galette). Faire un premier pli, du bas vers le haut, pour recouvrir la farce. Ramener les côtés pour fermer le nems, badigeonner d'un peu d'œuf le reste de la surface a rouler. Bien serrer le nems pour qu'il ne se défasse pas à la cuisson et qu'il garde une forme bien régulière. Pour la cuisson, faire frire dans une huile à température modérée, pour ne pas bruler les nems, mais juste les dorer (friteuse ou casserole).";18
entree;Soupe froide aux courgettes, menthe et fromage de chèvre;"['2 courgette  ', 'Menthe (une bonne poignée) ', '1 fromage de chèvre  ', 'Poivre  ', 'Sel  ', ""Huile d'olive  ""]"; Coupez en petits dés les courgettes. Faire revenir dans une poêle les dés de courgettes dans l'huile. Saler, poivrer et recouvrir d'un filet d'eau. Couvrir et laisser mijoter à feu doux environ 30 min. Mixer le tout, ajouter au fur et à mesure la menthe (selon votre goût) et le fromage de chèvre (Si vous voulez un velouté, laissez mijoter plus longtemps). Laisser refroidir et servir dans des petites verrines avec une feuille de menthe pour décorer. Bon appétit!!;7
entree;Aumônière de pommes au chèvre;['2 pomme  ', '1 bûche de fromage de chèvre  ', '1 cuillère à soupe de basilic  ', '25 g de beurre  ', '1 cuillère à soupe de persil  ', '4 feuille de brick  ', 'Poivre  ', 'Sel  ']; Préchauffer le four à 180°C (thermostat 6). Evider le centre des pommes. Les éplucher avec un économe. les couper en rondelles de 5 millimètres. Décoller délicatement les 4 feuilles de brick. Badigeonner au pinceau les deux faces avec du beurre fondu. Couper le fromage en rondelles de 5 mm d'épaisseur. Mixer le persil et le basilic. Faire fondre le beurre dans la poêle. Y jeter les pommes. Les faire dorer à feu doux sur les deux faces. Placer une rondelle de pomme au centre de chaque feuille de brick. Saupoudrer du mélange persil-basilic. Ajouter une rondelle de chèvre. Poivrer. Recommencer les différentes étapes jusqu’à l'obtention des 3 tranches de pommes et 2 de fromage par aumônière. Placer un papier de cuisson sur la plaque du four. Fermer les aumônières avec de la ficelle. Enfournez pendant 30 min à four chaud. Attention à ne pas trop brunir les aumônières !;11
entree;Nems végétariens;"['feuille de pâte de riz rondes moyennes ', '3 carotte  ', ""3 gousse d'ail  "", '1 oignon 1/2 ', 'Vermicelles de soja (petit paquet) ', 'Protéine de soja déshydratée (magasin diététique, en petits morceaux) ', 'Huile isio 4 ou autre ', 'Sauce soja  ', 'Poivre  ', 'Coulis tomate (1 cuillère à soupe ) ', 'Vinaigre de riz  ', 'Huile de sésame  ']";" Mettre une poignée de protéines de soja dans un bol, une cuillère à soupe de sauce soja, poivre, 2 cuillères à soupe de sauce tomate, une gousse d'ail coupée finement, huile, un peu d'eau pour recouvrir le tout ; passer au micro-ondes 1 à 1mn30   (le soja doit être mou et le liquide absorbé).  Faire tremper les vermicelles de soja - notice sur paquet.  Hacher carottes, oignons, 2 gousses d'ail, ensemble ; ajouter sauce soja (2 cuillères à café ), vinaigre de riz (1 cuillère à café), huile, ajouter le soja cuit au micro-ondes. Tout faire revenir à la poêle, puis découper les vermicelles dans ce mélange.  Dans un grand moule rond rempli d'eau très chaude, tremper délicatement une feuille de riz, la disposer sur un torchon, mettre une bonne cuillère à soupe de garniture au centre, fermer de part et d'autre puis enrouler autour (il ne doit pas y avoir de trous).  Passer à la friteuse 10 à 15 mn.  Servir avec sauce à nems toute prête ou mélanger même dose de sauce soja et vinaige de riz, ajouter un peu d'huile de sésame + cacahuètes hachées.  Servir avec des feuilles de menthe et de salade.";7
entree;Salade Cocktail;['1 pamplemousse  ', '1 avocat à point ', '180 g de surimi râpé ', '4 feuille de salade  ', '150 g de crevette  ', 'Ciboulette  ', 'Mayonnaise  ', 'Ketchup  ']; Coupez le pamplemousse en quartiers. Otez la peau à 2/3 des quartiers et coupez la chair en dés. Pressez le 1/3 restant et récupérez le jus.  Coupez l'avocat en 2, ôtez le noyau, enlevez la peau et coupez la chair en dés également.  Dans un saladier, mettez les lanières de salade, l'avocat en dés, le surimi râpé. Finissez en disposant les dés de pamplemousse et les crevettes (évitez de disposer l'avocat en dernier car il noircit).  Il ne vous reste plus qu'à préparer la sauce cocktail avec de la mayonnaise (environ 3/4 ), du ketchup (1/4 pour la couleur et la note sucrée), du jus de pamplemousse (pour fluidifier), ciboulette, sel et poivre. A vous de la préparer selon vos goûts....  Quand la sauce est prête, vous recouvrez votre salade avec et vous placez le tout au frais jusqu'à dégustation...;5
entree;Velouté de potimarron;"['1 potimarron de 1,2 kg environ ', ""1 gousse d'ail  "", '2 échalote  ', '2 clou de girofle  ', '5 grain de poivre noir ', '2 lamelle de gingembre frais ', '50 g de beurre  ', '60 cl de lait  ', 'Poivre  ', 'Sel  ', '6 brin de ciboulette  ', 'Muscade râpée ', '10 cl de crème fraîche liquide  ']"; Coupez le potimarron en quatre, retirez les graines et les fibres. Divisez les quartiers en tranches, pelez-les puis recouper la chair en petits morceaux. Epluchez l'ail et les échalotes, hachez-les très finement.  Mettez les clous de girofles, les grains de poivre et le gingembre pelé sur un morceau de gaze, et confectionnez un petit sachet avec un peu de ficelle de cuisine. Faite fondre le beurre dans un faitout.  Faites blondir l'ail et les échalotes dans le beurre, en remuant avec une cuillère en bois. Ajoutez les morceaux de potimarron. Versez le lait et plongez le sachet d'épices dedans. Salez légèrement et portez à ébullition.  Couvrez à demi et laissez frémir à feu doux 45 mn, en remuant souvent pour que le légume n'attache pas et en veillant à ce que le lait ne déborde pas.  Rincez la ciboulette et ciselez-la. Retirez le sachet d'épices.  Mixez la soupe.  Parfumez de noix de muscade et rectifiez l'assaisonnement.  Fouettez la crème liquide.  Servez la soupe dans des assiettes chaudes, garnissez avec la crème fouettée et la ciboutlette ciselée.;9
entree;Potage velouté poireaux pommes de terre;"['2 poireau  ', '2 pomme de terre  ', '1/2 l de lait  ', ""1/2 l d'eau  "", 'Crème fraîche  ', 'Poivre  ', 'Sel  ', 'Basilic ciselé ', '50 g de beurre  ']"; Faire revenir les poireaux (bien lavés et émincés) avec le morceau de beurre, puis ajouter les pommes de terre. Remuer et ajouter l'eau et le lait. Saler, poivrer. Cuire 1/2 heure. Mixer le potage, puis ajouter la crème fraîche et le basilic ciselé.;3
entree;Chiquetaille de morue (martinique);"['500 g de morue (si possible un morceau épais) ', '1 oignon  ', ""2 cuillère d'huile  "", '1 tomate (ou plus selon votre goût) ', 'Persil  ', 'Piment (facultatif) ']"; Faites griller la morue 10 à 15 minutes. Lavez-la bien pour la dessaler. Épluchez et émincez l'oignon, hachez le persil, coupez en dés la tomate, coupez du piment très finement. Égouttez la morue, enlevez la peau et les arêtes. Pressez la morue entre vos mains pour en extraire un maximum d'eau. Émiettez la morue et mettez-la dans un saladier. Rajoutez l'oignon, le piment, le persil et la tomate. Mélangez le tout et mettez au réfrigérateur quelques heures.;7
entree;Soupe potiron marrons;"['700 g de potiron coupé en dés ', '15 marrons (en pot) ', ""1 gousse d'ail  "", '1 cube de bouillon de volaille ', '20 cl de crème fraîche  ', '1/2 sachet de sucre vanillé  ', '30 g de beurre  ', '2 pincée de cumin  ']"; Couper le potiron en dés. Eplucher et couper la gousse d'ail finement.   Faire bouillir 1/2 litre d'eau et y mettre le cube de bouillon. Dans une cocotte ou une grande casserole faire chauffer 20g de beurre et y faire revenir l'ail et les dés de potiron pendant 4 min. Rajouter le bouillon, la crème et le cumin. Laisser cuire à frémissement 30 min. 10 min avant la fin, faire chauffer 10g de beurre dans une poêle, ajouter les marrons et le sucre vanillé. Faire cuire 6 à 7 min. Puis rajouter les marrons à la soupe et laisser cuire à nouveau 5 min. Mixer le tout et rectifier l'assaisonnement (poivre, sel, cumin).;8
entree;Tarte aux fruits de mer rapide de mamounette colette;['1 pâte feuilletée pur beurre ', '1 sachet de fruit de mer congelés ', '20 cl de crème fraîche épaisse  ', '1/2 verre de vin blanc sec  ', '4 échalote  ', '30 g de beurre  ', 'Poivre  ', 'Sel  ', 'Muscade  ', '1 cuillère à soupe de maïzena  ', 'Chapelure  ']; Etaler la pâte feuilletée dans un moule à tarte, la piquer à la fourchette et le recouvrir de chapelure. Eplucher et émincer finement les échalotes et les faire dorer doucement dans 30 g de beurre à la poêle. Mouiller avec le vin blanc. Ajouter les fruits de mer (décongelés) bien mélanger, saler, poivrer. Ajouter un peu de muscade et verser 20 cl de crème fraîche (1 briquette). Laisser réduire un peu et ajouter la maïzéna pour épaissir légèrement la sauce. Déposer sur la pâte feuilletée. Faire cuire 25 min dans le four préchauffé à 200°C (thermostat 7). A la sortie du four, juste avant de servir, vous pouvez à nouveau arroser de crème fraîche.;6
entree;Rillettes de truites gourmande;"[""1 truite portion (saumonée ou non, c'est juste la couleur qui change) vidée "", '10 brin de ciboulette  ', '1 cuillère à café de jus de citron  ', 'Aneth en poudre ', '100 g de beurre demi-sel ramolli ', '1 petit pot de crème fraîche (allégée si vous préférez) ', '3 rondelle de carotte passées au presse-ail ', 'Poivre  ', 'Sel  ', '1/2 oignon  ', '4 clou de girofle  ', '2 feuille de laurier  ', '1/2 carotte  ', '1 verre de vin blanc sec  ', '1 pincée de thym  ', '1 cube de bouillon de poulet (facultatif, sinon mettez du sel) ']"; Dans une grosse casserole, préparez les ingrédients du court-bouillon et ajoutez de l'eau pour que la truite puisse être immergée par la suite.  Faites bouillir, puis mettez sur feu doux pendant 10 min. Plongez la truite dans le court-bouillon pendant 12 min, eau frémissante. Ensuite prenez la truite et retirez la peau, la tête, les nageoires, les arêtes et émiettez-la à l'aide d'une fourchette. Fouettez la crème pour qu'elle soit bien ferme.  Ajoutez le beurre aux miettes de truites et mélangez bien dans un petit saladier. Ensuite ajoutez la crème fouettée avec la ciboulette ciselée, l'aneth, les rondelles de carottes pressées (ou coupées en tout petits morceaux) et le jus de citron. Salez et poivrez à votre goût.  Réservez au frais pendant minimum 1 h. Servez sur des tranches de pain de campagne légèrement toastées. Régalez-vous!;10
entree;Tarte à l'oignon rapide;['1 pâte brisée  ', '5 oignon  ', 'Poivre  ', 'Sel  ', '20 cl de crème fraîche  ', '2 oeuf  ']; Faire suer les oignons émincés finement dans une poêle avec de l'huile, saler et poivrer. Battre les oeufs avec la crème fraîche. Lorsque les oignons ont blondi, ajouter hors du feu le mélange oeufs/crème. Verser le tout sur la pâte brisée étalée dans un moule, faire cuire 30 min au four à 200°C (thermostat 6-7).;4
entree;Cake au roquefort;"['100 g de farine  ', '200 g de roquefort  ', '3 oeuf  ', '10 cl de lait  ', ""5 cl d'huile  "", '1 sachet de levure  ']"; Préchauffer votre four à thermostat 4. Mélanger la farine, les oeufs, le lait, l'huile ainsi que la levure. Emietter ensuite le roquefort, puis mélanger à la préparation. Beurrer un moule à cake et y verser la préparation. Placer au four pour 35 mn. Vous pouvez aussi ajouter des lardons et le servir froid, coupé en cubes à l'apéritif.;5
entree;Poisson frit fish and chips;['1 lieu noir frais/colin ', '1 oeuf entier ', 'Farine  ', 'Fromage blanc non sucré ', 'Huile  ', '1 échalote  ', '1 cuillère à café de piment /paprika ', 'Persil  ', 'Poivre  ', 'Sel  ']; Faire chauffer votre friteuse/votre poêle avec l'huile (huile bien chaude). Couper le poisson dans la largeur pour obtenir des minis pavés de poisson. Réserver au frais. Ciseler du persil et l'échalote. Ajouter dans la quantité désirée du fromage blanc dans un bol, incorporer le persil et l'échalote préalablement ciselée et ajouter le piment/paprika, le sel et le poivre. Réserver au frais. Battre l’œuf entier dans un récipient et mettre la farine dans un plat. Tremper les tranches de poisson dans l’œuf battu et mettre dans la farine. Faire frire le poisson jusqu'a obtenir coloration. Une fois cuit, enlever l’excès d'huile avec un essuie-tout. Dresser. Bon appétit.;10
entree;Lonzu Maison;['1 rôti de porc dans le filet ', '4 kg de gros sel de cuisine ', 'Poivre concassé ', 'Thym  ']; Disposez du gros sel dans un plat.  Y mettre le rôti de porc cru et le recouvrir entièrement de gros sel.  Le mettre au réfrigérateur pendant 5 ou 6 jours selon la grosseur.  Videz régulièrement l'eau qu'il rejette (astuce : mettre un papier absorbant afin d'éviter que le sel ne soit trop humide, et de plus, il retiendra l'eau).  Passé ce laps de temps, bien rincer le rôti sous l'eau froide et bien l'essuyer.  Ficeler le lonzu très serré avec de la ficelle de cuisine puis couvrez le de poivre concassé et d'herbes de thym ou autres épices.   Disposez le dans un torchon et le réserver au frais (cave ou frigo ventilé) pendant 8 semaines.  Il doit être sec à l’extérieur avant de consommer.;8
entree;Nouilles Udon sautées aux légumes;"['240 g de nouilles udon (grandes surfaces) ', '1 branche de céleri  ', '1 oignon  ', '1 navet rond ', '1 carotte  ', '5 brin de coriandre  ', '1 cuillère à café de sésame  ', '4 cuillère à soupe de sauce soja  ', ""1 cuillère à soupe d'huile  ""]"; Faire cuire les pâtes 8 min (attention, il ne faut pas qu'elles soient fondantes ! La cuisson se terminera dans le wok.) Bien les égoutter et les rincer. Réserver. Couper en brunoise la carotte, le navet et le céleri. Hacher l'oignon et la coriandre. Faire revenir à feu vif avec l'huile et 2 cuillères à soupe de sauce soja dans un wok (ou une sauteuse si l'on n'a pas de wok). Baisser le feu pour que les légumes cuisent sans brûler. Quand les légumes commencent à être moins croquants (15 min), ajouter les pâtes et 2 cuillères à soupe de sauce soja. Laisser cuire 2-3 min. Servir chaud.;5
entree;Tarte aux courgettes et aux carottes;"['150 g de farine  ', '75 g de beurre  ', ""1 verre d'eau tiède "", '500 g de courgette  ', '3 carotte  ', '2 oeuf  ', ""2 gousse d'ail  "", '3 cuillère à soupe de crème fraîche  ', '40 g de gruyère  ', 'Poivre  ', 'Sel  ', 'Basilic  ', 'Huile de cuisson ']"; Préparer une pâte brisée en mélangeant le beurre ramoli et la farine dans un saladier. Constituer des sortes de miettes du bout des doigts.  Ajouter l'eau petit à petit jusqu'à obtenir une pâte qui se détache du fond du saladier. Étaler la pâte et en tapisser un moule à tarte préalablement beurré et fariné. Éplucher les carottes et les couper en petits dès. Les faire précuire quinze minutes dans une casserole d'eau. Éplucher les courgettes, les vider et les couper en fin morceaux.  Les faire revenir dans une sauteuse avec de l'huile avec l'ail, du sel, du poivre, du basilic et les carottes pendant quinze minutes.  Les courgettes doivent être fondantes et les carottes cuites. Répartir cette prépation sur le fond de pâte. Dans un saladier, battre les oeufs avec la crème fraîche et le gruyère rappé. Saler, poivrer. Recouvrir les légumes de ce mélange.  Faire cuire 30 minutes à 200°C (thermostat 6-7).;10
entree;Caviar de courgettes;"['1 kg de courgette  ', ""2 gousse d'ail  "", '1 citron  ', ""1 cuillère à soupe d'huile d'olive  "", '1 pincée de paprika  ', '1 cuillère à café de cumin  ', 'Poivre  ', 'Sel  ']"; Faire cuire les courgettes coupées en rondelles à la vapeur ou dans l'eau bouillante salée. Une fois cuites, les écraser à la fourchette puis ajouter en remuant : sel, poivre, paprika, cumin, ail écrasé, jus du citron et huile d'olive. Bien remuer pour obtenir un mélange homogène.;3
entree;Salade de thon rouge aux algues;"['1 beau morceau de thon rouge de 300-400 g ', '1 sachet de wakame sèche (dans les magasins bio) ', '10 cl de vinaigre de riz à sushis (dans les épiceries asiatiques) ', ""4 cuillère à soupe d'huile d'olive  "", '1 cuillère à soupe de sauce soja  ']";" Préparer les algues. Elles ne sont guère appétissantes, toutes sèches, dans leur sachet, mais elles vont devenir savoureuses. Les rincer 2 minutes, à la main, sous l'eau courante (elles ramollissent assez vite). Les laisser tremper dans de l'eau froide pendant 15 minutes. Les étaler une à une sur une planche à découper et retirer, au couteau, la nervure centrale, pour ne conserver que les ""feuilles"". Hacher, au couteau, les ""feuilles"" en deux ou trois morceaux chacune, et les laisser égoutter dans une passoire. Préparer l'assaisonnement, dans un large bol : verser le vinaigre de riz, le sauce soja et l'huile d'olive. Y déposer les algues égouttées, remuer et laisser reposer 10 minutes. Préparer le thon : couper des tranches les plus fines possibles (comme de larges copeaux de jambon cru). Réserver. Dresser les assiettes : déposer les algues en les étalant dans chaque assiette, les recouvrir de tranches de thon rouge, verser quelques cuillerées de l'assaisonnement qui a servi pour les algues. Déguster. Pour en savoir plus sur le thon rouge, cliquez ici.";13
entree;Champignons de Paris farcis à ma façon;['2 champignon de Paris (environ 10 cm de diamètre) ', '2 fromage de chèvre Pélardon ', '50 g de lardons fumés (1 barquette) ', 'Herbes de Provence (selon votre goût) ', '1 échalote  ', 'Sel  ', 'Poivre  ']; Dans une poêle anti-adhésive, mettre les lardons à revenir. Pendant ce temps, couper en morceaux l'échalote et les pieds des champignons de Paris (de manière à ne conserver que les chapeaux). Quand les lardons sont cuits, les ôter de la poêle et remplacer par les échalotes et les pieds de champignons afin qu'ils se mélangent aux sucs. Mettre le four à préchauffer à 200°C (thermostat 6-7). Saler (pas trop à cause des lardons et du fromage), poivrer.  Rajouter les herbes de Provence et remettre les lardons pour que tout se mélange bien. Retirer du feu, mettre les chapeaux dans un plat allant au four, et avec une cuillère, les farcir du mélange (attention à ne pas trop bomber car sinon, le fromage va couler dans le plat). Mettre le Pélardon sur chaque chapeau, arroser d'un trait d'huile d'olive et mettre au four jusqu'à ce que le fromage soit fondu (environ 10-15 min). Se mange sur un lit de salade, en entrée et si vous désirez en faire un plat principal, prévoir 2 champignons par personne.;9
entree;Véritables rouleaux de printemps au poulet;['20 galette de riz  ', '2 carotte  ', '1 paquet de champignon noir  ', '60 crevette  ', '1 bocal de germes de soja  ', '3 blanc de poulet (400 g) ', '3 oignon  ', 'Sauce soja + nuoc nam ', 'feuille de laitue (8) ', 'feuille de menthe (20 ou +) ']; Couper le poulet en fines lamelles.  Faire revenir les oignons, le poulet, sauce soja et le nuoc nam.  Pendant ce temps, râper les carottes, couper la laitue, les champignons en fines lamelles.  Dans un saladier d'eau tiède sucrée, tremper une galette, posez-la sur un torchon sec, la farcir avec les crevettes + laitue + soja + carottes + poulet + quelques feuilles de menthe.  La rouler et continuer en faisant de même avec les autres galettes.  Pour accompagner, préparer une sauce avec de l'eau sucrée, du citron, du nuoc nam et quelques carottes râpées.;6
entree;Cake aux lardons fumés, pruneaux et comté;"['1 barquette de lardons fumés  ', '10 pruneau dénoyautés ', '120 g de comté râpé ', '3 oeuf  ', '10 cl de lait  ', ""50 g de beurre (les lardons c'est gras !) "", '200 g de farine  ', '1/2 sachet de levure chimique  ', 'Sel (pas trop, les lardons et le comté sont salés), poivre ']"; Préchauffer le four à 180°C (thermostat 6). Faire fondre le beurre au micro-ondes. Dans un grand bol, mélanger les oeufs et le comté, le lait, le beurre fondu, bien battre. Rajouter petit à petit la farine et la levure. Saler modérèment et poivrer. Ajouter les lardons préalablement revenus 5 min à la poêle et débarassés de leur eau, ainsi que les pruneaux coupés aux ciseaux en petits morceaux. Bien mélanger le tout. Mettre la pâte dans un moule à cake beurré et fariné. Faire cuire environ 20 min en surveillant la cuisson avec la pointe d'un couteau.;8
entree;Samoussas crémeux au chèvre;['12 feuille de brick  ', '2 crottin de chèvre  ', '1 boîte de chèvre frais (type Petit Billy) ', 'Ciboulette  ', 'Poivre  ', 'Sel  ', 'Huile de cuisson ']; Dans un mixer, mélangez le fromage, la ciboulette, le sel et le poivre selon votre goût. Coupez les feuilles de brick en 2, repliez un moitié en 2, posez une cuillère à soupe de préparation dans un coin et repliez en triangle. Faites chauffer l'huile dans une poêle. Posez les samoussas, côté jonction dans l'huile chaude et faites dorer. Déposez-les dans une assiette recouverte de papier absorbant. Dégustez tiède.;6
entree;Tourte saumon épinards;"['2 pâte feuilletée  ', ""400 g d'épinards frais  "", '400 g de saumon frais  ', '4 échalote  ', '15 cl de crème  ', ""2 jaune d'oeuf  "", ""1 poignée d'oseille  "", ""1 gousse d'ail  "", ""Huile d'olive ou beurre "", 'Poivre  ', 'Sel  ']"; Faites sauter les épinards à la poêle avec l'ail pressé, l'oseille, du sel et du poivre. Faire revenir les échalotes hachées à la poêle avec le saumon coupé en lamelles. Laissez colorer rapidement, slaez, poivrez. Etalez la pâte dans un moule à tarte à bords hauts. Etalez un peu du mélange saumon-échalotes, puis épinards, puis saumon, puis épinards. Couvrez avec la deuxième pâte, soudez les bords et creusez une cheminée. Enfournez la tourte à 180°C (thermostat 6) pendant environ 35 minutes. Battez la crème avec 1 oeuf. Salez, poivrez, versez ce mélange par la cheminée. Dorez la tourte au jaune d'oeuf et remettez au four pour 10 minutes à 200°C (thermostat 6-7).;6
entree;Salade gourmande;"['200 g de gésiers confits ', '4 tranche de Foie gras  ', '2 avocat  ', '200 g de roquette  ', '200 g de champignon de Paris  ', 'Jus de citron  ', '1 cuillère à soupe de pignons de pin grillés ', ""2 cuillère à soupe d'huile d'arachide  "", ""1 cuillère à soupe d'huile de noix  "", '1 cuillère à soupe de vinaigre balsamique  ', 'Poivre  ', 'Sel  ', 'Poivre  ', 'Sel  ']"; Nettoyer les champignons, les émincer et les arroser de jus de citron. Emincer les gésiers et les poêler quelques minutes. Couper les avocats en fines lamelles. Répartir à l'assiette : un lit de roquette, y déposer des champignons, de l'avocat, des gésiers. Positionner la tranche de foie gras au centre de l'assiette et déguster.;1
entree;Pain de poisson et saumon fumé;['200 g de saumon fumé  ', '200 g de poisson blanc (cabillaud, merlan) ', '1 petite boîte de saumon (type petit navire) ', '2 cuillère à soupe de crème fraîche  ', '2 oeuf  ', '1 filet de citron  ', 'Poivre  ']; Cuire au court-bouillon les filets de poisson blanc. Pendant ce temps, détailler le saumon fumé dans le robot, ajouter la boîte de mousse de saumon ainsi que la crème. Mixer le tout. Une fois le poisson cuit et légèrement refroidi, le rajouter à la préparation ainsi que les oeufs et un filet de citron. Poivrer et mixer afin d'obtenir une préparation homogène. Verser le tout dans un moule à cake légèrement huilé. Mettre au four au bain marie à 240°C (thermostat 8) pendant 1 h. Servir froid accompagné d'une mayonnaise.;7
entree;soupe de pois cassés;"['200 g de pois cassés  ', '2 carotte  ', '3 oignon  ', ""1 gousse d'ail  "", '1 branche de céleri  ', '1 bouquet de persil  ', '1 feuille de laurier  ', '25 cl de lait ou de crème liquide ']"; 1 - lavez les pois cassés et laisser tremper 1 heure dans de l'eau chaude. 2 - égoutter-les et mettez dans une casserole avec 1 litre d'eau puis porter à ébullition, réglez alors sur feu doux, couvrez et laisser cuire 2 heures (salez à mi-cuisson).  3 - pendant ce temps râpez les carottes, hachez les oignons et le persil, émincez la gousse d'ail, et coupez le céleri en petits dés.  4 - mettre de l'huile à chauffer dans une sauteuse et faîtes revenir les légumes 10 mn, ajoutez-les à la soupe, poivrez et posez la feuille de laurier, laisser infuser 5 mn.  5 - passez le tout au mixeur à potage, ajouter le lait ou la crème et servez aussitôt.;5
