categorie;nom_recette;ingredients;preparation;nb_etape
plat;Paëlla de fruits de mer espagnole;"['2 kg de riz  ', '1.5 kg de langoustine (2 ou 3 par personne) ', '1 kg de calamar  ', '1 kg de seiche  ', '1 kg de gambas  ', '1 kg de moules  ', '1 kg de tomate  ', ""1 kg d'oignon  "", '3 poivron  ', '1 bol de petit pois  ', ""10 gousse d'ail  "", 'Persil  ', ""Huile d'olive  ""]";" Verser de l’huile d’olive dans une grande poêle. Dès qu'elle est bouillante, mettre les gambas. Les sortir dès qu'elles sont cuites, et procéder de même avec les langoustines.  Puis, mettre ensuite les encornets et les seiches dans la poêle et les laisser cuire 15 min; ajouter les oignons et les tomates et laisser cuire.  Au même moment, faire cuire les moules dans 3 litres d’eau (qui servira pour le riz). Puis, ajouter les 2 kg de riz et les 3 l d’eau pour noyer le riz petit à petit (si nécessaire). Ajouter les poivrons coupés en petits morceaux, puis les gambas et les petits pois; bien mélanger le tout. Disposer les langoustines, les moules, l’ail coupé et les poivrons pour décorer. Laisser chauffer et servir.";5
plat;Risotto de poulet au curry;"['250 g de riz  ', '800 g de poulet environ (soit 6 beaux filets) ', '2 oignon  ', '2 cuillère à soupe de curry en poudre ', 'Ail en poudre (à doser selon les goûts) ', 'Fines herbes (à doser selon les goûts) ', ""2 cuillère à soupe d'huile d'olive  "", '12 cl de vin blanc  ', '1 l de bouillon de légumes ou volaille (cube ou poudre) ', 'Poivre  ', 'Sel  ']";" Coupez les filets de poulet ainsi que les oignons en émincé. Dans 1 cuillère à soupe d'huile d'olive, faites revenir le poulet jusqu'à ce qu'il soit bien doré puis réservez. Dans un faitout, faites revenir 1 cuillère à soupe d'huile d'olive avec les oignons; laissez caraméliser puis assaisonnez avec l'ail, les fines herbes, le sel et le poivre.  Pendant ce temps, faites chauffer le bouillon. Une fois les oignons prêts et le bouillon chaud, versez le riz (cru) dans le faitout.  Saupoudrez de curry puis versez le verre de vin blanc. Remuez et laissez mijoter. Lorsque le riz a absorbé le vin, versez une louche de bouillon et mélangez à nouveau.  Reproduisez ce geste environ 7 fois, le riz sera de plus en plus collant. Dès que vous jugez le risotto presque prêt, réchauffez le poulet quelques instants et intégrez-le au riz. Mélangez une dernière fois, encore 2 à 3 min de cuisson. Et vous pouvez servir !";11
plat;Paupiettes à la mérignicaise;['4 paupiette de dinde ou de veau ', '4 tomate  ', '4 pomme de terre  ', '100 g de champignon de Paris émincés ', '50 cl de crème fraîche  ', '10 cl de vin blanc sec  ', 'Poivre  ', 'Sel  ', 'Thym  ', 'Persil  ', 'Herbes de Provence  ', '1 oignon  ']; Préchauffer le four à 200°C (thermostat 6-7). Dans un plat à four, disposer au fond les tomates émincées, les pommes de terre en dés et les champignons. Assaisonner avec le sel, le poivre, l'oignon émincé et les aromates. Poser dessus les paupiettes préalablement salées et poivrées. Arroser de vin blanc et de crème fraiche mélangés. Couvrir et mettre à cuire au four chaud pendant 1 h.;5
plat;Salade de poulet au miel;"['2 escalope de poulet  ', ""dé d'emmental  "", '1 barquette de tomate cerise  ', 'Miel liquide  ', ""Moutarde à l'ancienne  "", '1 sachet de salade fraîche (jeunes pousses de préférence) ', 'Vinaigre balsamique  ', ""Huile d'olive  "", 'Poivre  ', 'Sel  ']"; Découper les escalopes de poulet en petits morceaux et les faire blanchir quelques minutes dans une poêle anti-adhésive. Dans un petit bol, mélanger environ 4 cuillères à soupe de miel liquide et 4 cuillères à soupe de moutarde à l'ancienne. Ajouter ce mélange sur le poulet et faire revenir à feu doux jusqu'à caramélisation. Pendant ce temps, mélanger la salade, les tomates cerises coupées en deux et les dés d'emmental. Ajouter par dessus les morceaux de poulet caramélisés encore chaud. Assaisonner avec vinaigre balsamique, huile d'olive, poivre et sel. Servir de suite !;6
plat;Risotto au parmesan très rapide;"['300 g de riz rond ou arborio ', '1 oignon  ', '40 g de parmesan  ', '50 g de beurre  ', ""1.2 l d'eau  "", '1 bouillon de volaille  ', ""1 cuillère à soupe d'huile d'olive  "", 'Sel  ']"; Faire fondre le cube de volaille et le garder au chaud.  Hacher l'oignon puis dans une casserole faire chauffer l'huile et 10 g de beurre en y ajoutant l'oignon. Laisser cuire 5 minutes à feu doux. Incorporer le riz et remuer 2 minutes jusqu'à ce qu'il devienne translucide. Saler, mouiller avec une louche de bouillon chaud. Toujours remuer pour ne pas que le riz colle. Une fois le bouillon évaporé, verser une autre louche de bouillon. Poursuivre cette manoeuvre pendant 15 minutes à feu moyen. Verser le bouillon au fur et à mesure de l'évaporation. Toujours remuer le riz. Une fois le riz cuit, éteindre le feu et incorporer les 40 g de beurre en morceaux et le parmesan préalablement râpé, en mélangeant rapidement.  Vous obtiendrez un délicieux risotto crémeux et fondant à souhait ! Bon appétit !;6
plat;Collier d'agneau Méditerrannée;"[""2 morceau de collier d'agneau  "", '2 oignon (ou 1 gros) ', ""3 cuillère à soupe d'huile d'olive  "", '1 cuillère à soupe de concentré de tomates  ', '6 pomme de terre  ', '1 carotte  ', '1 cuillère à soupe de farine  ', '1 cuillère à soupe de Ras el Hanout  ', '1 cuillère à soupe de miel  ', '1 petit piment oiseau (facultatif) ', ""3 gousse d'ail non épluchées "", '1 bouquet garni (laurier romarin thym basilic) ', '30 cl de vin blanc sec  ', 'Eau  ', 'Poivre  ', 'Sel  ']"; Dans une cocotte, faire dorer les morceaux de collier d'agneau et les oignons dans l'huile d'olive et le miel. Saupoudrer de farine, bien mélanger, tourner la viande de chaque côté et ajouter du vin blanc sec et de l'eau jusqu'à recouvrir la viande.  Ajouter le concentré de tomate, le bouquet garni, les gousses d'ail, le Ras el Hanout, sel, poivre, et le piment oiseau. Couvrir la cocotte et laisser mijoter pendant 30 minutes. Ajouter ensuite les petites pommes de terre et laisser cuire 20 minutes de plus. Enfin, couper la carotte en rondelles et l'ajouter dans la cocotte. Laisser cuire encore 15 minutes.;5
plat;Taboulé à l'italienne (facile);"['500 g de semoule fine  ', ""240 g de maquereau à l'huile d'olive "", ""250 g de poivron à l'huile d'olive "", ""50 cl d'eau  "", '100 g de parmesan italien) ', '1 pincée de sel  ', '1 pincée de poivre  ']"; Dans un récipient rond (ou ovale), répartissez la semoule de façon homogène. Versez y l’eau en pluie, en veillant à ce qu’elle recouvre la surface totale de la semoule. Durant 10 minutes environ, alternez phase de repos et d'égrainage afin que la graine gonfle sans former d’amâts. Goûtez, la graine doit être fondante. Au besoin, ajoutez un fond d’eau et  répétez la manoeuvre.  Saupoudrez d’une cuillère à soupe de “parmiggiano” et mélangez jusqu’à ce que le “parmiggiano” disparaisse. Sortez les maquereaux du bocal en prenant soin de bien les égoutter. Disposez les dans une assiette, puis, à l’aide d’une fourchette et d’un couteau à bout rond, coupez-les en dés d’un centimètre de côté. Procédez de la même manière avec les poivrons. Assaisonnez la semoule à votre convenance à l’aide de l’huile des maquereaux et/ou des poivrons, versez le reste de “parmiggiano” puis remuez énergiquement. Enfin, placez maquereaux et poivrons sur la semoule. Remuez délicatement, il ne faut pas casser les maquereaux. Poivrez, c’est prêt !;8
plat;Rôti de biche au four;['1 rôti de biche de 1,5 kg ', 'Poivre  ', 'Sel  ', 'Cumin  ', '20 g de beurre  ']; Sortir le rôti du réfrigérateur un peu à l'avance afin qu'il soit à température ambiante au moment de l'enfourner.  Préchauffer votre four à 180°C (thermostat 6). Faire fondre le beurre, y ajouter le sel, le poivre et le cumin. Mélanger et étaler cette marinade au pinceau sur toutes les faces du rôti. Arroser avec 30 cl d'eau. Enfourner le rôti 30 minutes à 180°C (thermostat 6). Sortir et retourner le rôti. Le remettre au four 30 minutes à 200°C. Puis retourner encore une fois le rôti et le trancher. Il doit être bien saignant. L'enfourner une dernière fois 15 minutes à 220°C (thermostat 7), tranché et dans son jus. Prévoir de le laisser 15 minutes dans le four éteint avant de le servir pour que la viande soit encore plus tendre. ;8
plat;calamars farcis;"['1 calamar de 300 g environ par personne + 2 calamars pour la farce ', '2 oignon hâchés ', ""2 gousse d'ail pressées "", '2 oeuf  ', '100 g de gruyère râpé  ', '2 cuillère à soupe de persil hâché ', '2 cuillère à soupe de riz long grain ', ""1 cuillère à soupe d'huile d'olive  "", 'Poivre  ', 'Sel  ', ""6 cuillère à soupe d'huile d'olive  "", '1 oignon émincé ', ""1 morceau d'écorce d'orange non traitée "", '1/2 verre de cognac  ', '3 verre de vin blanc  ', '1 bouquet garni  ', 'Thym effeuillé ou en branche ', '1 petite boîte de concentré de tomates  ', ""1/2 l d'eau  "", 'Poivre de Cayenne  ', ""1 jaune d'oeuf  "", ""1 gousse d'ail  ""]"; Séparer les tentacules du corps du calamar. Vider l’intérieur du corps, retirer l’os, sans déchirer l’enveloppe. Laver l’intérieur du corps et les tentacules. Couper les tentacules au ras des yeux et les débiter finement ainsi que les deux calamars supplémentaires. Dans une terrine, battre à la fourchette  l’ oignon haché, l’ail pressé, les 2 œufs, le gruyère râpé, le persil. Sel poivre. Sur feu doux, dans une poêle, faire revenir le hachis de calamar  jusqu’à évaporation complète de l’eau rendue. Augmenter le feu, ajouter 1 cuillère à soupe d’huile, puis faire dorer 2 à 3 minutes et ajouter le contenu de la terrine. Cuire à feu doux jusqu’à consistance d’une brouillade d’œuf. Retirer du feu, ajouter 2 cuillères à soupe de riz long grain. Farcir le corps des calamar avec la préparation sans  tasser (le corps du calamar rétrécit de moitié à la cuisson). Fermer le corps avec un bâtonnet. Dans une cocotte, faire fondre à tout petit feu, dans 1 cuillère à soupe d’huile d’olive, l’oignon haché avec l’écorce d’orange. Dans une poêle, faire dorer rapidement les calamars farcis dans 2 cuillères à soupe d’huile d’olive (les retourner à l’aide de 2 spatules pour ne pas les crever). Les déposer délicatement dans la cocotte. Flamber avec le cognac, puis mouiller avec le vin blanc. Ajouter le thym, le bouquet garni, l'eau, 1 pincée de poivre de Cayenne, puis faire mijoter 40 minutes environ, en retournant souvent les calamars. Pour servir, monter un petit aïoli avec un jaune d’œuf 1 grosse gousse d’ail pressée et 3 cs d’huile d’olive. Passer le jus de cuisson et ajouter délicatement à l’œuf monté en mayonnaise. Les calamars peuvent être offerts en entier ou débités en tranches nappés de sauce.;9
plat;Cône de pizza;"['1 pâte à pizza épaisse ', '30 cl de coulis de tomate  ', '1 boule de mozzarella  ', '3 tranche de jambon  ', '200 g de champignon de Paris  ', ""2 cuillère à soupe d'origan  ""]"; Former des cônes en aluminium de la taille des cônes de pizza souhaités.  Préchauffer le four à 200°C (thermostat 6-7).  Dérouler la pâte à pizza.  Découper des triangles de pâte à enrouler autour de chaque cône en aluminium.  Déposer, tête vers le bas, sur une plaque recouverte de papier cuisson, badigeonner d'huile et enfourner 15 minutes.  Couper la mozzarella et les champignons en rondelles.  Couper le jambon en dés. Déposer 2 cuillères de coulis de tomate au fond de chaque cône de pizza, des morceaux de jambon, de champignon et de mozzarella, parsemer d'origan et répéter l'opération : sauce, champignon, jambon, mozzarella, origan.  Enfourner à nouveau 15 à 20 minutes, en veillant à ce que les cônes soient bien droits.;9
plat;Couscous sans couscoussier;"['2 oignon  ', '4 carotte  ', '3 navet  ', '4 courgette  ', '6 tomate  ', '8 merguez  ', ""8 côte d'agneau  "", '600 g de boeuf à bouillir ', '4 cuisse de poulet  ', 'Cumin  ', 'Paprika  ', 'Cannelle  ', 'Coriandre  ', 'Sel  ', ""Huile d'olive vierge ""]"; Laver et couper les légumes en morceaux de 2 à 3 cm.  Éplucher et émincer les oignons.  Couper le boeuf en morceaux de 5 à 6 cm.  Dans un fait-tout, faite chauffer 3 cuillères à soupe d'huile d'olive.  Quand l'huile est chaude faite revenir la viande et l'oignon en remuant de façon à ce que la viande soit saisie sur toutes ses faces.  Quand la viande est revenue ajouter 1 cuillère à soupe de coriandre, 1 cuillère à soupe de cumin, 1 cuillère à soupe de cannelle et 1 cuillère à soupe de paprika.  Enrober bien la viande de ces épices.  Quand les épices sont bien réparties sur la viande réserver les cuisses de poulet et couvrir le reste de la viande avec de l'eau.  Ajouter alors vos navets et carottes et laisser cuire 45 min environ.  Ajouter alors vos tomates, vos courgettes et les pattes de poulet.  Finir la cuisson ainsi.  Faire griller les merguez. Pour la semoule :  Dans un plat à four, étaler 1 kg de semoule arroser avec 2 cuillères à soupe d'huile d'olive.  Malaxer le tout pour que l'huile soit répartie de façon homogène. Dans une casserole, mettre 1 l d'eau avec 1 cuillère à café de sel. Faire frémir.  Quand l'eau frémi la verser sur la semoule et laisser gonfler 5 mn.  Quand la semoule est gonflée remuez-la avec une fourchette afin de la decoller.  Mettre le plat au four Th 3 pendant 15 min.;19
plat;Filets de dinde à l'ancienne;"['500 g de dinde  ', '1 oignon  ', '3 cuillère à soupe de crème  ', ""2 cuillère à soupe de moutarde à l'ancienne  "", '10 cl de lait  ']"; Couper en morceaux pas trop gros votre filet de dinde et le faire revenir avec l'oignon. Mélanger la crème, la moutarde et le lait à la viande cuite. Saler, poivrer et déguster.;3
plat;Riz Cajun Jumbalaya;"['15 g de beurre  ', '250 g de lardons  ', '250 g de chorizo  ', '300 g de poulet coupé en dés ', '1 oignon haché ', ""1 cuillère à soupe d'ail haché "", '2 branche de céleri  ', '2 poivron émincés ', '300 g de sauce tomate  ', '7.5 dl de bouillon de volaille  ', '200 g de riz  ', '2 feuille de laurier  ', '1 cuillère à café de sel  ', '1 cuillère à café de poivre  ', '1 cuillère à café de thym  ', '1/2 cuillère à café de sauge séchée ', '1 cuillère à café de tabasco  ']"; Mélanger les ingrédients du mélange aromatique dans un bol.  Faire dorer les lardons, le chorizo et le poulet.  Ajouter le mélange aromatique, l'oignon, l'ail, le céleri et les poivrons, faire revenir jusqu'à ce que l'ail et l'oignon deviennent transparents.  Ajouter la sauce tomate, le bouillon de volaille et le Tabasco.  Laisse mijoter pendant la cuisson du riz.  Une fois le riz cuit, le mettre dans un plat et verser le mélange dessus.  Passer le tout à four chaud (Th 6 - 180°C) pendant 1/4 d'heure.;7
plat;Piperade basque;"['8 oeuf  ', '4 tranche de jambon cru  ', '1 poivron rouge  ', '1 poivron vert  ', '4 tomate  ', '1 oignon  ', ""2 gousse d'ail  "", ""Huile d'olive  "", 'Poivre  ', 'Sel  ']"; Laver, épépiner et détailler les tomates en quartiers et les poivrons en lamelles. Hacher ensuite l’oignon et le plonger dans une poêle huilée pour le faire dorer avec les poivrons et les tomates. Saler, poivrer et laisser mijoter à feu doux. Pendant ce temps, poêler les tranches de jambon de Bayonne, puis l’incorporer avec son jus de cuisson aux légumes. Battre les œufs en omelette, puis verser les œufs battus dans la poêle sur les légumes et cuire comme une omelette selon que vous l’aimez baveuse ou bien cuite. Vous pouvez remplacer le jambon par du lard et faire cuire l’omelette nature pour la fourrer seulement ensuite avec les légumes.;6
plat;Poulet au cidre rapide;['1 poulet de 1,5 kg ', '1 bouteille de cidre brut ', '4 échalote  ', '150 g de crème fraîche  ', '150 g de beurre  ', 'Ciboulette  ', 'Poivre  ', 'Sel  ']; Couper le poulet en 4 morceaux. Les faire revenir au beurre dans une cocotte. Ajouter les échalotes hachées. Mouiller avec le cidre. Saler et poivrer. Faire mijoter durant 50 à 55 mn. Retirer le poulet et le garder au chaud. Faire réduire la sauce de 1/3. Lier avec le reste du beurre, la crème, la ciboulette. Napper le poulet de cette sauce et servir avec des pâtes fraîches.;4
plat;Lentilles vertes à la strasbourgeoise;['250 g de lentilles verte  ', '20 cl de crème fraîche semi-épaisse ', '200 g de lardons fumés  ', '6 saucisse de Strasbourg ', '2 cuillère à soupe de moutarde  ', 'Poivre  ', 'Bouquet garni  ', 'Persil frais haché ']; Faire revenir les lardons avec les saucisses coupées en rondelles (dans une cocotte ou une poêle suivant ce qu'on a). Une fois les lardons dorés et les saucisses cuites, ajouter les lentilles et recouvrir le tout d'eau (si c'est dans une cocotte recouvrir sinon ce n'est pas nécessaire). Poivrer et ajouter le bouquet garni. Laisser mijoter, vérifier de temps en temps qu'il reste de l'eau afin qu'il y ait suffisamment de sauce. Au bout d'une demi heure de cuisson, retirer le bouquet garni, ajouter les 2 cuillères à soupe de moutarde. Une fois cuit (pour le savoir il suffit de goûter les lentilles qui doivent être tendres), ajouter la crème fraîche et servir, parsemé de persil haché.;6
plat;Pommes chips maison;['500 g de pomme de terre  ', 'Huile  ', 'Sel  ']; Très simple. Coupez les pommes de terre très finement (l'idéal est d'utiliser une rape spéciale). Mettez-les à trempee dans l'eau, puis égouttez-les. Remettez-les dans l'eau, puis égouttez-les cette fois-ci dans un torchon. Placez-les dans une friteuse chaude. En cours de cuisson, vous sortez-les pendant environ 5 minutes, puis remettez-les, et cuisez comme vous aimez (très grillés, ou pas trop...). Bon appétit !;4
plat;Curry d'agneau à l’indienne;"[""1 kg de mouton dans le gigot ou dans l'épaule, coupé en morceaux "", '150 g de beurre  ', '2 oignon  ', ""2 gousse d'ail  "", '2 cuillère à café de curry  ', ""1 pointe de couteau de mélange '4 épices' "", '1 g de safran  ', '1 pointe de poivre de Cayenne  ', '1 cuillère de coriandre en grains  ', '10 clou de girofle  ', '1 cuillère à café de cumin  ', '1 bâton de cannelle ou 1 cuillère à café de cannelle en poudre ', '7 grain de cardamome  ', 'Sel  ', '3 pot de yaourt nature  ', '350 g de riz basmati pour l’accompagnement ']"; Eplucher l’ail et les oignons. Les couper en lamelles. Les faire blondir dans la cocotte avec la moitié du beurre. Ajouter les clous de girofle, la cannelle, le '4 épices', le sel et le curry. Verser les yaourts battus, ajouter les morceaux de mouton sans les faire revenir et le reste du beurre. Laisser cuire 2 heures à petit feu. Vers la fin de la cuisson, ajouter le cumin, les grains de coriandre, safran, Cayenne et cardamome. Laisser encore mijoter 10 à 15 mn. Si la sauce n’est pas très liée, la battre au batteur électrique avant de servir.;5
plat;Quiche aux champignons, lardons, gruyère;"['1 pâte brisée  ', '6 oeuf de poule ', '2 tranche de jambon blanc  ', '1 échalote  ', '100 g de gruyère râpé  ', '300 g de champignon de Paris (frais ou surgelés) ', '100 g de lardons  ', '25 cl de crème liquide  ', 'Sel  ', 'Poivre  ', 'Muscade  ', ""1 cuillère à soupe d'huile d'olive  ""]"; Préchauffer le four à 180°C (thermostat 6). Tapisser le moule avec la pâte brisée. Faire revenir les champignons émincés et l'échalote  dans 1 cuillère à soupe d'huile, en fin de cuisson ajouter les lardons. Poser les tranches de jambon (en morceaux) sur la pâte, ajouter la préparation de la poêle. Battre les œufs, ajouter la crème liquide, saler, poivrer et ajouter une pincée de noix de muscade râpée. Verser dans le moule et cuire environ 30 min à 200°C en chaleur tournante.;6
plat;Camembert à la braise;"['1 camembert fait mais ferme ', ""1 huile d'olive  "", 'Herbes de Provence ou des brins de thym ']"; Verser un filet d'huile d'olive au centre d'un papier d'aluminium. Poser le camembert dessus. Verser le reste de l'huile d'olive sur le camembert et les herbes. Fermer l'aluminium en papillote et mettre dans les braises du barbecue.;3
plat;Poulet el diablo;"['800 g de blanc de poulet  ', '1 oignon  ', '1 poivron rouge  ', '40 cl de crème liquide  ', '1 cuillère à soupe de jus de citron  ', ""1 cuillère à soupe d'épices mexicaines "", 'feuille de salade verte ', '1 poignée de frite par assiette ', '1 bûche de fromage de chèvre  ']";" Couper les poivrons en lamelles fines, puis émincer les oignons. Les faire revenir dans une poêle, avec peu d'huile, jusqu'à ce qu'ils soient fondants.  Couper le poulet en petits morceaux.  Une fois poivrons et oignons cuits, les retirer de la poêle. Rajouter un peu d'huile, et y faire cuire ensuite le poulet.  Quand le poulet est presque cuit, verser le jus de citron, et rajouter de suite les poivrons, les oignons, les épices mexicaines et la crème fraîche; assaisonner. Laisser mijoter à feu doux 5 min.  Servir à l'assiette, en commencant par mettre quelques feuilles de salade, puis une poignée de frites; ensuite la préparation, puis 2 ou 3 rondelles de bûche de chèvre en tout dernier. Pour ceux qui aiment le guacamole, vous pouvez en servir dans un ramequin à côté.";8
plat;Spaghetti à la Carbonara;"['200 g de spaghetti  ', ""2 jaune d'oeuf  "", '160 g de lardons fumés  ', '15 cl de crème fraîche  ', '60 g de parmesan râpé  ', 'Poivre  ', 'Sel  ']"; Portez à ébullition un faitout d'eau salée. Plongez-y les spaghetti et laissez-les cuire environ 12 min, jusqu'à ce qu'ils soient al dente. Pendant la cuisson des spaghetti, faites revenir les lardons à sec dans une poêle, jusqu'à ce qu'ils soient bien dorés. Baissez le feu et incorporez la crème fraîche. Salez légèrement, poivrez généreusement et ajoutez les jaunes d'oeufs, en fouettant pour qu'ils ne cuisent pas.  Rectifiez l'assaisonnement. Egouttez les pâtes. Versez-les dans la sauteuse, mélangez et transvasez dans un plat de service.  Servez en présentant le parmesan à part.;6
plat;Paupiettes de veau au curry;"['4 paupiette de veau ', '1 ail  ', '2 oignon (moyens) ', '4 carotte  ', '5 pomme de terre  ', '200 g de champignon de Paris  ', '2 cuillère à soupe de curry  ', '15 cl de crème fraîche  ', ""3 cuillère à soupe d'huile d'olive  "", 'Sel  ', 'Poivre  ']"; Dans une cocotte, faire chauffer l'huile puis faire dorer les paupiettes sur chaque face. Ajouter les oignons et l'ail et laisser à feu doux 10 min. Éplucher les pommes de terre en cubes de 1 cm de côté et les carottes en petits bâtons. Les mettre avec les paupiettes. Laisser 2 min en remuant. Ajouter le curry, sel et poivre, puis un grand verre d'eau chaude.  Laisser cuire à couvert 15 min. Ajouter enfin les champignons.  Si besoin, ajouter un peu d'eau et laisser cuire encore 15 minutes. Avant de servir, mélanger la crème fraîche au plat.;9
plat;Riz aux crevettes et oignons;"['250 g de riz long grain ', '300 g de crevette cuites et décortiquées ', '2 oignon  ', '1 poivron  ', ""1 gousse d'ail  "", ""3 cuillère à soupe d'huile  "", 'Poivre  ', 'Sel  ']"; Epépinez et découpez le poivron en dés, pilez l'ail. Hachez les oignons, faites-les suer dans l'huile chaude dans une sauteuse. Ajoutez le riz et remuez jusqu'à ce qu'il devienne transparent et légèrement coloré. Mouillez avec 2 fois le volume du riz en eau (ou bouillon, ou fumet), salez, poivrez et ajoutez le poivron et l'ail. Portez à ébullition puis baissez le feu, couvrez et laissez mijoter 10 min. Ajoutez les crevettes et laissez cuire encore 10 minu puis servez.;4
plat;Ventrèche à ma façon (gratin aux courgettes, tomates, et pommes de terre);"['5 tranche de ventrèche fraiche ', '2 pomme de terre  ', '2 courgette  ', '3 tomate  ', ""3 gousse d'ail  "", '200 g de gruyère râpé  ', ""3 cuillère à soupe d'huile  "", 'Sel  ', 'Poivre  ']"; Quand le soleil n'est pas au rendez-vous, comme aujourd'hui par exemple, et que je ne peux pas cuire ma ventrèche au barbecue (qui devient par ailleurs bien sèche à mon goût), je fais ceci :  Je pèle mes pommes de terre et les tranches très finement. Je lave mes courgettes, j'enlève les extrémités, et les tranche finement également. Je lave mes tomates et les tranche de même. Je pèle mon ail et le coupe en tout petits dés. J'allume mon four à 180°C (thermostat 6). J'huile un plat allant au four. Je dispose au fond mes tranches d'une pomme de terre. Je sale, je poivre et j'étale mes tranches d'une courgette pour commencer. Je parsème d'une gousse d'ail hachée. J'étale la valeur d'une tomate et demie. Je parsème de la moitié de mon fromage râpé. Je dispose ma ventrèche, sale, poivre, et ajoute encore de l'ail.  Puis je recommence depuis le début (des pommes de terre jusqu'au fromage). J'enfourne ensuite mon plat pendant environ 45 min (après, à vous de voir pour la cuisson en fonction de la capacité de chauffe de votre four). Et voilà ! il n'y a plus qu'à attendre et à déguster. bon appétit, mes amis !;14
plat;Poêlée de carottes;"['600 g de carotte  ', '3 oignon  ', '300 g de lardons fumés  ', ""Huile d'olive  ""]"; - Eplucher les carottes et les détailler en rondelles - Eplucher et émincer  les oignons  - Dans une casserole faire chauffer de l'huile de l'olive puis y rajouter les carottes - Y rajouter les oignons émincés puis rajouter les lardons - Laisser cuire environ 15 min puis vérifier la cuisson des carottes;5
plat;Tomates farcies légères;['6 tomate bien rouges, bien mûres ', '1 livre de chair à saucisse  ', '250 g de champignon de Paris  ', '1 oignon  ', '1 bouquet de persil  ', 'Riz basmati  ', '1 vin blanc sec  ', 'Poivre  ', 'Sel  ']; Allumer le four à 180°C .  Couper le chapeau des tomates et vider l'intérieur (on pourra faire de la sauce avec l'intérieur des tomates pour servir dans une autre recette). Les placer dans un plat allant au four.  Laver et équeuter les champignons, les hacher au mixer. Hacher le persil et l'oignon en petits morceaux. Mélanger les champignons, le persil, l'oignon avec la chair à saucisse. Assaisonner.  Remplir les tomates d'une boule de farce de façon à ce que la farce dépasse du haut de la tomate. Replacer le chapeau de la tomate sur la farce.  Verser du vin blanc dans le fond du plat (environ 1 cm de hauteur, pas plus car les champignons vont faire du jus) et enfourner pendant 35 mn.  Au bout de 35 mn, le liquide (vin + jus de cuisson) doit être monté. Verser directement dans le liquide le riz basmati et remettre au four environ 15 mn.  Servir immédiatement.  Se congèle très bien avec le riz (surtout en petites barquettes pour l'hiver, un régal!);8
plat;Magrets de canard sauce au miel;['4 Magret de canard  ', '4 cuillère à soupe de miel  ', '5 cuillère à soupe de crème fraîche  ', '2 cuillère à soupe de vinaigre balsamique  ', 'Poivre  ', 'Sel  ']; -Quadriller la peau des magrets jusqu'à la chair (pour permettre une cuisson homogène). Les mettre à cuire coté peau d'abord à feu moyen. - Après 25 à 35 min de cuisson(selon les gouts), vider toute la graisse de la poele(dans un bocal par ex).  - Dans la poele mettre les 4 cuillères à soupe de miel et décoller les sucs de cuisson se trouvant au fond. Ajouter ensuite la crème fraiche, et le vinaigre balsamique, laisser réduire doucement.  - Remettre les magrets à chauffer dans la sauce. Et c'est prêt, je vous conseille quelques pommes de terre sarladaises pour accompagner ce plat.;5
plat;Lamelles d'encornets à la tomate;"[""1 kg d'encornet décongelées chez le poissonnier "", '1 poivron rouge  ', '4 tomate  ', '1 oignon  ', 'Tomate  ', '1 verre de vin blanc  ', 'Ail en poudre ', 'Persil frais ', '2 carré de sucre  ']";" Couper l'oignon en petit morceaux,le poivron en lamelles fines et les tomates en petits dés. Couper les lamelles d'encornet si elles sont trop grosses réserver le tout dans des assiettes. Faire chauffer de l'huile d'olive dans une cocotte en fonte, y mettre les morceaux d'oignons et les lamelles du poivron.  Laisser cuire en remuant de temps en temps, lorsque les poivrons sont bien roussi et un peut noirs,  déglasser avec le verre de vin blanc. Remuer, ajouter les lamelles d'encornet, verser les morceaux de tomates, le concentré  et recouvrir le tout d'eau, remuer; rectifier en mettant un peut d'ail , du sel, du poivre et 2 carrés de sucre pour enlever l'acidité de la tomate.  Laisser cuire à feu doux 30 minutes. Servir chaud avec un peu de persil frais et accompagner de riz.";7
plat;Pintade aux pommes et au cidre;"['6 pintade  ', '50 g de beurre ou autre matière grasse ', '75 cl de cidre brut ', '20 cl de crème fraîche  ', '1 cuillère à soupe de maïzena  ', ""6 pomme fruit (n'importe lesquelles mais pas granny) "", 'Poivre  ', 'Sel  ']";" Faire revenir dans une cocotte en fonte (mais une autre va aussi), les morceaux de pintade dans le beurre jusqu'à ce qu'ils soient un peu rôtis. Jeter le cidre dans la cocotte, attendre l'ébullition et baisser le feu : fermer la cocotte et laisser mijoter environ 20 min avec sel et poivre. Laisser refroidir un peu et sortir les cuisses de pintade (si pas le temps de laisser refroidir, cela va aussi). Préparer dans un bol une cuillère à soupe de Maïzena délayée avec 10 cl d'eau. On peut doubler la quantité si on veut une sauce plus onctueuse. Jeter l'ensemble maïzena eau dans le cidre et bien délayer le tout. Verser la crème dans le cidre et ajouter les cuisses de pintade. Refaire chauffer au moment de servir une dizaine de minutes. Préparer les pommes : les éplucher et les couper en gros quartiers : les faire revenir dans du beurre, environ 25 g pour 6 pommes ; les laisser cuire mais attention il faut qu'elles restent fermes un peu, ne pas faire de la compote.  On les sert à part à côté du plat de pintade au cidre ; pour les gros mangeurs on peut ajouter des pâtes fraîches ou des céréales variées.";7
