categorie;nom_recette;ingredients;preparation;nb_etape
dessert;Fondant au chocolat et aux noix;['125 g de chocolat noir  ', '125 g de beurre  ', '3 oeuf  ', '130 g de sucre  ', '60 g de farine  ', '70 g de cerneau de noix  ']; Préchauffer le four à 210°C (thermostat 7). Faire fondre le chocolat et le beurre au bain-marie.  Dans un récipient, mettre le sucre et les oeufs. Fouetter, puis y ajouter le chocolat et le beurre. Mélanger la farine et les cerneaux de noix concassés ensemble et ajouter le tout à la préparation. Prendre des petits moules et les beurrer, ou une plaque de plusieurs moules en silicone, puis y verser la préparation. Mettre au four pendant 8 min (pas plus). Servir tiède avec une petite crème anglaise.;7
dessert;Tarte aux kiwis;['250 g de farine  ', '1 pincée de sel  ', '125 g de sucre  ', '125 g de beurre mou ', '1 oeuf  ', '4 oeuf  ', '5 cl de crème fraîche  ', '100 g de sucre  ', '1/2 jus de citron  ', '4 kiwi  ']; Préparer la pâte et laisser reposer le temps de faire la garniture.  Mélanger les oeufs entiers, la crème, le sucre et le jus de citron.  Mettre la pâte dans un plat à tarte et recouvrir de la crème. Y déposer les kiwis en rondelles. Faire cuire 30 à 35 min à four chaud (thermostat 7/210°C).;3
dessert;LA véritable gaufre de foire;['500 g de farine  ', '3 oeuf  ', '125 g de beurre fondu ', '1.5 sachet de levure chimique  ', '2 sachet de sucre vanillé  ', '3 cuillère à soupe de sucre  ', 'Eau  ']; Battre les oeufs entiers, jusqu'à obtention d'une mousse. Dans un autre bol, mélanger farine, beurre, levure, sucre, et sucre vanillé.  Ajouter un demi verre d'eau, afin d'obtenir une pâte épaisse. Incorporer les oeufs à cette pâte. Et ajouter de l'eau, de façon à obtenir une pâte nappante et suffisamment collante. Faire cuire dans un gaufrier bien chaud.;5
dessert;Strudel aux pommes;"['recette', '1 kg de pomme  ', ""100 g de raisins secs trempés dans du rhum ou de l'eau de vie de fruits "", '100 g de sucre  ', '100 g de noix grossièrement hachées ', '50 g de chapelure  ', '1 cuillère à café de cannelle  ', '30 g de beurre en flocons ']"; Pendant que la pâte repose, peler, vider et couper les pommes en dés, les déposer dans un saladier. Ajouter tous les autres ingrédients, mélanger délicatement.  Verser ce mélange sur la pâte abaissée, et suivre les instructions de la recette de la pâte à Strudel.;2
dessert;Tarte à l'orange;"['200 g de farine  ', '100 g de beurre  ', '3 cuillère à soupe de sucre  ', ""2 cuillère à soupe d'eau froide "", '3 orange  ', '50 g de sucre  ', '3 oeuf  ', '1 cuillère à soupe de maïzena  ', '1 orange  ']"; Préparation de la pâte : mettre dans un mixer la farine, le sucre et le beurre afin d'obtenir un mélange sablonneux. Placer dans un saladier, ajouter l'eau froide, mettre en boule et laisser au frigo 1 heure. Allumer le four à 180°C (thermostat 6). Etaler la pâte dans un moule de 25 cm de diamètre. Faites cuire à blanc 20 min en la recouvrant de papier sulfurisé et de haricots secs puis 5-10 min sans rien. Préparation de la crème : presser les oranges et filtrer le jus. Prendre une petite quantité de jus afin de diluer la maïzena. Mettre le reste du jus dans une casserole avec le sucre. Faire chauffer à feu doux. Ajouter la maïzena délayée et remuer. Battre les œufs à part, puis les ajouter au mélange précédent. Augmenter le feu et battre le mélange avec un fouet jusqu'à épaississement. Retirer du feu et gouter afin de voir si c'est assez sucré. Verser la crème sur le fond de tarte cuit. Décoration : éplucher les oranges, les couper en rondelles et les disposer sur la tarte. Mettre au frais au moins 2 heures.;11
dessert;Tarte aux noix de pécan (Pecan pie);"['150 g de noix de pécan  ', '150 g de farine  ', '1 pincée de sel  ', '100 g de beurre  ', '1 oeuf  ', '75 g de sucre  ', ""10 cl de sirop d'érable (minimum 100 ml) "", '50 g de sucre  ', '2 cuillère à soupe de fécule  ', ""50 ml d'eau  ""]";" Préparez la pâte brisée, en mélangeant bien tous les ingrédients (farine, beurre, sucre, sel et œufs).  Pétrissez la pâte quelques instants (rajouter de la farine, si besoin), jusqu'à obtention d'une belle boule épaisse et non collante. Étalez-la au rouleau, et disposez-la dans un moule à tarte, beurré et fariné.  Piquez-la à la fourchette, et faites cuire ""à blanc"" (au four à 170°C-th 5-6), avec un poids posé dessus (ex : haricots blancs), pendant 15 min. Préparez le coulis, en chauffant dans une casserole le sirop d'érable, le sucre, la fécule bien mélangée, et l'eau.  Remuez sans cesse avec un fouet, pour ne pas créer de grumeaux et obtenir un coulis bien lisse. Laissez épaissir, mais pas trop. Versez le coulis épaissi sur le fond de tarte, et disposez les noix de pécan, soit entières, soit concassées, sur toute la surface.  Saupoudrez de quelques cuillères de sucre vanillé ou de cassonade.  Remettez au four 15 min à 180°C (th 6). Servez la tarte encore tiède, avec une boule de glace vanille par personne... Miam!!";10
dessert;Confiture de myrtilles fraîches ou surgelées;"['500 g de myrtille fraîches ou surgelées ', '400 g de sucre cristallisé ', ""2 verre d'eau  ""]"; Mettez dans votre marmite 400g de sucre cristallisé et deux verres d'eau. Faites bouillonner quelques minutes, juste le temps de dissoudre le sucre. Ajoutez les myrtilles, portez à ébullition et laissez frissonner doucement une vingtaine de minutes. Eteignez le feu. Laissez refroidir. Testez la consistance. Si elle vous convient, remettez à chauffer et éteignez le feu dès l'ébullition. Empotez aussitôt. Si vous trouvez la confiture trop liquide, refaites cuire quelques minutes. Attention : c'est une fois refroidie que l'on a la vraie consistance de la confiture car lorsqu'elle est chaude, elle paraît liquide. Les myrtilles ne doivent pas être sèches et compactes, mais bien entourées de sirop.;2
dessert;Gâteau aux pommes sans beurre à la crème;['2 oeuf  ', '100 g de farine  ', '100 g de sucre  ', '1 sachet de sucre vanillé  ', '1 pincée de sel  ', '2 cuillère de crème fraîche  ', '1 demi de levure chimique  ', '1 pomme ou 2 petites '];" Dans un saladier, battre les oeufs. Rajouter la farine, le sucre, le sucre vanillé, la levure et la crème fraîche. Bien mélanger le tout.  Mettre à préchauffer votre four.  Beurrer un moule à tarte ou un moule à manqué et y verser la mixture.  Eplucher les pommes et les couper en lamelles que vous disposerez sur votre gâteau.  Saupoudrer légèrement de sucre en poudre et mettre au four à 165°C en position ""gâteaux"" si votre four le permet ou bien à thermostat 5 pendant 35 à 40 min, surveiller la cuisson à partir de 30 min.  Bon appétit.";6
dessert;Compote light pommes kiwi à la cannelle;['10 pomme type boskoop ', '4 kiwi mûrs ', 'Cannelle  ']; Pelez et coupez en cubes les pommes. Pelez et coupez en rondelles les kiwis. Mettez les fruits dans une grande casserole anti-adhésive. Saupoudrez largement de cannelle. Ajoutez un peu d'eau, mélangez bien pour enrober les fruits de cannelle. Laissez compoter à feu doux 30 minutes, en rajoutant de l'eau si nécessaire. En fin de cuisson, écrasez les morceaux avec un presse-purée ou une fourchette. Servez tiède ou frais.;8
dessert;Cupcakes faciles;['140 g de farine  ', '120 g de beurre fondu ', '120 g de sucre  ', '2 oeuf  ', '3 cuillère à soupe de lait  ', '1/2 sachet de levure  ', '1 cuillère à café de bicarbonate  ', '1 cuillère à café de vanille liquide ', '100 g de beurre mou ', '200 g de sucre glace  ', '3 cuillère à soupe de lait  ', 'Moules à cupcakes en silicone ou papier + poche à douille si possible ']; Préchauffer votre four à 200°C (thermostat 6). Faire fondre le beurre puis l'ajouter au sucre dans un saladier. Ajouter les œufs puis la farine, le bicarbonate et la levure. Bien mélanger le tout pour éviter les grumeaux. Ajouter le lait et la vanille. Remplir les moules à cupcakes au 3/4. (En cas de moules papier : les disposer dans un ramequin ou autre pour éviter qu'ils ne s’aplatissent.) Enfourner pendant 20 min à 200°C. Laisser refroidir sans démouler. Quand les cupcakes sont bien refroidis, préparer la crème beurre: Battre avec un fouet (électrique ou non) pendant 3 à 5 min, le beurre mou et le sucre glace. Ajouter du lait + ou - selon la consistance. La crème ne doit pas être trop liquide ni trop compacte afin d'avoir la consistance idéale pour la poche à douille. Décorer vos cupcakes avec la crème au beurre et une poche à douille (pour faire plus joli) : Astuce, si vous n'avez pas de poche à douille, prenez un petit sachet de congélation dont vous aurez coupé un tout petit peu de l'un de ses coins ! Pour colorer la crème au beurre : colorant alimentaire ou chocolat en poudre, sirop de menthe, grenadine... Décoration : pépites de chocolats, vermicelles, sucres rigolos et tout ce que vous imaginez d'autres...;12
dessert;Moelleux à la noix de coco;['100 g de beurre  ', '100 g de sucre  ', '3 oeuf  ', '2 sachet de sucre vanillé  ', '125 g de farine  ', '1 sachet de levure chimique  ', '125 g de noix de coco râpé ']; Mélangez le beurre ramolli avec le sucre en poudre. Ajoutez les œufs, le sucre vanillé, la farine et la levure chimique. Mélangez bien, puis ajoutez la noix de coco râpé.  Versez la préparation dans un moule à muffins(ou autre) et faites-les cuire 20 min.  Après avoir enfourné les moelleux, saupoudrez-les de noix de coco râpé.;5
dessert;Sorbet au melon;"['550 g de melon bien mûr ', ""15 cl d'eau  "", '150 g de sucre  ', '1 citron  ', '2 melon  ', ""Blanc d'oeuf en neige ""]"; Découper les melons en 2, les épépiner, puis extraire leur chair et la passer au mixeur. Préparer ensuite un sirop en portant à ébullition l’eau et le sucre dans une casserole. Laisser cuire 2 minutes après ébullition, puis le retirer du feu une fois qu’il a pris la consistance voulue. Le laisser refroidir, puis l’incorporer à la purée de melon avec le jus du citron pressé. Facultatif : ajouter les blancs d'oeufs montés en neige pour un résultat plus onctueux.  Verser la préparation dans une sorbetière, laisser prendre, puis servir éventuellement les sorbets dans des demi-melons épépinés.;5
dessert;clafoutis aux fraises;['400 g de fraise  ', '60 g de maïzena  ', '125 g de sucre  ', '1/4 l de lait  ', '200 g de crème fraîche épaisse  ', '1 paquet de sucre vanillé  ', '2 oeuf plus 2 jaunes ', '1 pincée de sel  ']; Mélanger sucre, sucre vanille, sel Maïzena, puis les oeufs. Délayer avec le lait et mélanger le tout. Mettre dans un plat ajouter la crème en la cassant grossièrement.  Verser dans un plat beurré sur les fraises.  Cuire une trentaine de minutes à 180°C.  Bon appétit.;4
dessert;Tarte à la citrouille ( sucrée);"['1 pâte brisée ou sablée ', '800 g de citrouille  ', '2 oeuf entiers ', ""2 jaune d'oeuf  "", '20 cl de crème fraîche liquide  ', '150 g de sucre  ', '1 sachet de sucre vanillé  ', '1 pincée de muscade  ', 'Sel  ']"; Faîtes cuire votre citrouille à la vapeur pendant 15 à 20 min. Une fois cuite, en faire une purée.  Suite à cela, ajouter la crème, les oeufs, le sucre, la pincée de sel et la muscade ( attention de ne pas trop en mettre, c'est un épice très fort !!! ) Une fois le mélange bien homogène, il doit avoir l'air liquide.  Déroulez votre pâte dans un petit moule à tarte. Piquez la avec une fourchette.  Versez le mélange dans le plat à tarte.  Enfournez pendant 30 à 40 min suivant la puissance de votre four.  Déguster de préférence froid.;8
dessert;Bûche de Noël Chocolat - Poires;"['4 oeuf  ', '115 g de sucre  ', '120 g de farine  ', ""25 g d'amandes effilées  "", '4 oeuf  ', '125 g de chocolat noir pâtissier ', '10 cl de crème fraîche (15 à 20%) ', '3 poire de taille moyenne (William/Barlett) ', '100 g de chocolat noir pâtissier ', '8 cl de crème fraîche  ']";" Mousse au chocolat : séparer les jaunes des blancs d'oeuf. Monter les blancs en neige ferme (5 min au batteur électrique), avec une pincée de sel. Casser le chocolat en morceaux, pour le faire fondre dans un bol au micro-ondes (1 à 2 min puissance max, en remuant 2 ou 3 fois). Ajouter les jaunes d'oeuf, en remuant vivement avec une fourchette (laisser tiédir un peu le chocolat fondu s'il est trop chaud, afin d'éviter de cuire les jaunes), puis la crème fraîche et mélanger jusqu'à obtention d'une ganache onctueuse. Prélever 1/3 des blancs d'oeufs et les incorporer délicatement à la préparation chocolatée, en remuant doucement avec une spatule en bois (ne pas ""écraser"" les blancs d'oeufs, il faut être patient et les laisser se ""dissoudre"" dans le chocolat!). Transvaser ensuite dans le restant de blancs d'oeufs et mélanger jusqu'à homogénéité, en essayant d'incorporer autant d'air que possible à chaque tour de cuillère.  Couvrir d'un film alimentaire et réserver au frigo. Biscuit : séparer les jaunes des blancs d'oeufs. Monter les blancs en neige ferme (5 min au batteur électrique) avec une pincée de sel. Blanchir les jaunes avec le sucre, puis incorporer la farine en pluie jusqu'à obtention d'une pâte assez compacte. Ajouter les blancs d'oeufs par petites quantités, en remuant avec délicatesse ; la pâte s'aère et prend peu à peu une consistance crémeuse. Préchauffer le four à 180°C (thermostat 6).Répartir les amandes effilées sur une plaque de four de 30×40cm (2cm d’épaisseur ou plus) recouverte de papier sulfurisé et verser la préparation par dessus. Enfourner et laisser cuire 10-12 min. De légères bulles doivent se former à la surface, indication que le biscuit est cuit; ne pas laisser brunir! Laisser refroidir le biscuit sur la plaque. Peler les poires, puis les couper en fines lamelles. Montage de la bûche.Chemiser un moule à cake avec du film plastique, en prévoyant 10 cm de plus sur chaque côté.A l’aide d’un couteau, découper 3 rectangles de biscuits de la taille du moule à cake (conserver les chutes, elles serviront à la décoration !). Placer le premier rectangle au fond, les amandes face à vous. Etaler 2 grosses cuillères de mousse au chocolat sur le biscuit et disposer 2 rangées de lamelles de poires, bien serrées les unes aux autres.  Recouvrir de mousse au chocolat (même quantité) et poser le deuxième rectangle de biscuit, en pressant légèrement pour compacter l’étage inférieur.  Répéter l’opération pour le deuxième étage et finir avec le 3ème rectangle de biscuit. Rabattre les bords du film plastique et placer au frigo pour la nuit (ou au minimum 3 h). Glaçage et décoration.Pour le glaçage, casser le chocolat en morceaux et le faire fondre dans un bol au micro-ondes; laisser tiédir avant d’ajouter la crème fraîche. Démouler la bûche sur un plat de service. A l’aide d’une spatule ou d’un couteau large, recouvrir la bûche d’une couche de glaçage, puis strier la surface avec une fourchette. Reste à décorer le gâteau ! Et là, laissez libre cours à votre imagination : champignons meringués, sucre glace, noix et fruits secs (éventuellement enrobées de chocolat noir ou blanc), pétales de roses en chocolat, sujets en massepain...  Les restants de biscuit peuvent aussi être utilisés pour former une maisonnette (recouverte de glaçage pour la maintenir en place); les possibilités sont infinies !Réserver la bûche finie au frigo jusqu'au dernier moment.";24
dessert;Gâteau chocolat noisette;['100 g de noisette  ', '150 g de chocolat  ', '150 g de beurre (ramolli) ', '200 g de sucre  ', '120 g de farine  ', '4 oeuf  ', '1/2 sachet de levure  ', 'Sel  ']; Mélanger les noisettes avec le beurre ramolli et sucre. Battre le mélange. Rajouter les 4 jaunes d’œufs et le sel puis les battre. Insérer la farine et battre le tout. Rajouter la levure et le chocolat. Battre les blancs en neige (à part). Puis l’incorporer dans le mélange. Cuire 20 à 30 min au four à 200°C (thermostat 6-7).;8
dessert;Pancakes légers ;['170 g de lait  ', '180 g de farine  ', '30 g de beurre  ', '1 oeuf  ', '1/2 sachet de levure chimique  ', '1 pincée de sel  ']; Dans un saladier, mettez la farine, le sel et la levure chimique puis mélangez bien. Rajoutez l'oeuf.  Continuez de mélanger puis rajoutez en même temps le lait. Après rajoutez le beurre fondu. Cuisson :  Faites cuire les pancakes avec un feu doux.;6
dessert;Gâteau d'anniversaire en forme de papillon;['6 oeuf  ', '100 g de farine  ', '150 g de sucre  ', '200 g de chocolat pâtissier  ', '180 g de beurre  ', '100 g de chocolat  ', '20 cl de crème fraîche  ', '30 g de beurre dans une casserole à feu doux. ']; Mélangez les œufs avec le sucre puis la farine petit à petit. Faire fondre le beurre avec le chocolat et l'ajouter à la préparation pour obtenir une consistance lisse. Verser dans un moule de forme ronde et enfourner 20 min à 180°C. Démouler une fois refroidi puis procéder à la découpe. Pour la découpe : il faut couper le gâteau en deux, en déviant au milieu pour récupérer un losange de gâteau, qui fera le corps du papillon. Ensuite, on dispose sur le plat de service le corps du papillon (le losange donc) et les deux moitiés de gâteau, de chaque côté, pour faire les ailes. Appliquer ensuite un glaçage bien lisse et finir par la décoration avec toute sorte de bonbons...;7
dessert;Brioche facile;"['250 g de farine  ', '125 g de beurre fondu ', '3 oeuf  ', '3 cuillère à soupe de sucre  ', '1 sachet de levure de boulanger express type ""briochin"" ', '1 pincée de sel  ', '2 cuillère de lait  ']"; Mélanger dans une jatte en plastique tous les ingrédients jusqu'à ce que la pâte se détache des bords.  Laissez lever dans un endroit tempéré environ 2 heures.  Préchauffez le four Th 6 (180°C).  Faire retomber alors la pâte avec une cuillère puis mettre dans un moule à brioche beurré et fariné et laissez à nouveau monter (à 1/2 cm du bord).  Enfournez à four tiède (Th 6) pendant 30 mn environ (le couteau doit ressortir sec quand on le plante dans la brioche).;5
dessert;Cake fondant pomme cannelle;['175 g de beurre  ', '1/2 sachet de sucre vanillé  ', '1 sachet de levure chimique  ', '200 g de sucre roux en poudre ', '175 g de farine  ', '3 oeuf  ', '2 pomme granny ', '2 cuillère à café de cannelle  ']; Préchauffer le four à 190°C. Mélanger tous les ingrédients sauf les pommes, l'ordre n'a pas d'importance mais veiller à bien fouetter le tout pour ne pas avoir de grumeaux. Avec un économe peler les pommes. Avec un couteau, les couper en dés. Ajouter les pommes à la préparation, et mélanger. Beurrer et fariner un moule à cake et y verser la préparation. Enfourner 35 min environ. Pour vérifier qu'il est bien cuit, piquer le gâteau avec la lame d'un couteau qui doit en ressortir à peine humide, mais la pâte ne doit pas coller au couteau.;6
dessert;Gaufres sans oeufs;"['200 g de farine  ', ""2 cuillère à soupe d'huile  "", '50 g de sucre en poudre  ', ""20 cl d'eau gazeuse  "", '1 paquet de levure  ']"; Pour faire une pâte legere et sans oeufs, l'eau gazeuse se révèle miraculeuse, en rajouter plus ou moins selon proportion désirée. Mélanger l'ensemble des ingrédients et laisser reposer au moins 1 heure avant de cuire.;2
dessert;Gâteau nature moelleux léger dit gâteau anglais;['160 g de farine  ', '240 g de sucre  ', '50 g de beurre fondu ', '15 cl de lait  ', '2 oeuf  ', '1 paquet de levure chimique  ']; Préchauffer votre four à 150°C (thermostat 5). Mélanger les jaunes d'oeufs avec le sucre. Y ajouter la farine mélangée au paquet de levure chimique, le beurre fondu et le lait. Monter les blancs en neige et les incorporer ensuite doucement à la préparation. Placer le mélange dans un moule à manqué. Enfourner et laisser cuire 10 min. Augmenter la chaleur à 180°C (thermostat 6) puis laisser 10 à 15 min. Surveiller. S'assurer de la bonne cuisson en piquant une aiguille dans le centre du gâteau. Si elle ressort sèche, la cuisson est suffisante.;5
dessert;Nid de Pâques au pralin;"['1 yaourt nature  ', '3 oeuf  ', 'Sucre  ', 'Farine  ', '1 sachet de levure chimique  ', 'Huile  ', ""2 cuillère à soupe d'eau de rose (facultatif) "", '1 bouteille de crème fraîche  ', '150 g de pralin  ', '50 g de sucre  ', '1 sachet de fixe chantilly  ', '75 g de chocolat noir + un peu de lait ', '1 poule en chocolat ', 'Oeuf de couleurs en sucre ', 'Vermicelles en chocolat + pralin ']"; Le biscuit : Dans une jatte, versez le pot de yaourt puis rincez-le pot et servez vous en comme doseur pour les autres ingrédients. Ajoutez les 3 œufs, ainsi que 2 pots de sucre. Battez le tout au batteur, jusqu'à ce que le mélange devienne mousseux. Ensuite, rajoutez 3 pots de farine et le sachet de levure. Mélangez doucement, incorporez 1 pot d'huile et les 2 cuillères à soupe d'eau de rose.  Beurrez un moule rond et versez le mélange dedans. Enfournez à four chaud (150°C/th 5), pendant environ 40 min. Pour la crème : Versez la crème fraîche dans une jatte, puis battez énergiquement jusqu'à ce que la crème monte en chantilly.  Lorsque la crème commence à monter, incorporez le mélange cremfix et le sucre. Battez encore jusqu'à ce que la contenance de la chantilly soit ferme. Ensuite, ajoutez le pralin à l'aide d'une spatule jusqu'à ce que le mélange soit homogène, et réservez au frais. Montage du gâteau : Lorsque votre gâteau est complètement refroidi, coupez-le en 2, dans le sens de la largeur, afin d'obtenir 2 disques.  La partie du bas doit être plus épaisse que celle du haut!  Prenez la partie du haut et coupez un rond au milieu du disque (utilisez un bol pour vous aider à suivre la forme d'un rond, le diamètre ne doit pas être trop grand!). Enduisez la partie du bas de crème avec les 3/4 de la crème, disposez ensuite le disque du haut par dessus.  Si vous avez tout suivi, vous devez avoir un trou dans votre gâteau! Pour la déco, faites fondre la chocolat avec le lait pour faire un glaçage (vous pouvez ajoutez aussi un peu d'eau de rose). Etalez le chocolat sur le dessus du gâteau, sans en mettre dans le trou où se trouve la crème.  Puis, avec le reste de crème, enduisez le contour du gâteau. Disposez la poule en chocolat dans le trou (le nid), avec les petits œufs en sucre autour. Décorez le chocolat de pralin et de vermicelles en chocolat, et placez au frais avant de servir.;20
dessert;Croustade aux Pommes (Gascogne);"['12 feuille de filo  ', '4 pomme  ', ""8 pruneau d'Agen "", '100 g de beurre  ', '100 g de sucre en poudre  ', ""8 cuillère à soupe d'armagnac  "", '1 cuillère à café de cannelle en poudre ', 'Poivre  ', 'Sel  ']"; Clarifiez le beurre : faites-le fondre à feu doux dans une petite casserole, ôtez à l'aide d'une cuillère la fine pellicule blanche qui s'est formée à la surface, puis versez délicatement le beurre fondu dans un bol, pour que le petit lait déposé au fond reste dans la casserole. Le beurre ainsi obtenu ne contient plus du tout d'humidité, ce qui l'empêchera de noircir pendant la cuisson du feuilletage. Préparez les fruits : dénoyautez les pruneaux, coupez-les en lamelles, faites-les mariner dans 4 cuillères à soupe d'armagnac. Épluchez les pommes, coupez-les en fines lamelles en éliminant le cœur et les pépins. Faites-les sauter à feu moyen dans 1 cuillère à soupe de beurre. Poudrez-les de la moitié du sucre et de la cannelle. Faites-les caraméliser 10 mn en secouant le manche de la poêle. Préchauffez le four à thermostat 6 (180°C). Avec un pinceau souple, badigeonnez de beurre clarifié le fond d'un moule à manqué. Beurrez de la même façon 3 feuilles de filo. Disposez-les en croix au fond du moule pour qu'elles le recouvrent parfaitement et que les bords dépassent d'environ 3 à 4 minutes. Répartissez 1/3 des pommes et des pruneaux, sucrez. Recommencez l'opération 2 fois. Rabattez les bords des feuilles de filo sur la dernière couche de fruits. Badigeonnez de beurre, poudrez de sucre et enfournez pour 15 mn. Démoulez délicatement la croustade en la retournant sur une assiette, entaillez la surface avec un couteau et arrosez d'armagnac. Servez aussitôt.;12
dessert;Gâteau marbré au yaourt facile;"['1 pot de yaourt (125 g) ', ""1 pot d'huile  "", '2 pot de sucre (250 g) ', '3 pot de farine (375 g) ', '3 oeuf  ', '1 sachet de levure  ', '1 sachet de sucre vanillé  ', '1 pot de cacao (125 g, pour le marbrage) ', 'Margarine (pour le moule) ']"; Mélangez le yaourt, le sucre (avec le sucre vanillé), l'huile, les œufs et la farine (avec la levure). Une fois la pâte assez liquide, versez dans un autre récipient 1/3 de la pâte. Ajoutez-y le cacao en poudre et mélangez. Beurrez le moule. Versez une couche de pâte nature dans le fond, puis une couche de pâte chocolatée... et finissez par une couche de pâte nature. Faites cuire au four (préchauffé) à 180°C (thermostat 6) pendant 35 min.;4
dessert;Panacotta à la fraise;['1 l de crème liquide  ', '200 g de sucre en poudre  ', '4 feuille de gélatine  ', '2 gousse de vanille  ', 'feuille de menthe fraîche ', '500 g de fraise  ']; Verser la crème dans une casserole. Ajouter le sucre et la vanille. Porter à ébullition en ne cessant de tourner avec une cuillère en bois. Pendant ce temps, faire ramollir les feuilles de gélatine dans un bol d'eau fraîche. A l'ébullition, intégrer la gélatine. Verser le mélange dans des ramequins et mettre au réfrigérateur pendant 6 heures. Démouler dans des assiettes à dessert, ajouter le coulis fait avec les fraises. Laisser refroidir. Une feuille de menthe et une fraise sur la panacotta, c'est prêt !;5
dessert;Crumble d'été aux pêches;"['8 pêche  ', 'Sucre vanillé (un sachet) ', 'Sucre roux  ', '150 g de farine  ', '50 g de sucre  ', '120 g de beurre  ', ""1 jaune d'oeuf  "", ""3 cuillère à soupe d'amande hachées "", '1 pincée de sel  ']"; Éplucher les pêches et les couper en gros morceaux.  Les mettre dans une poêle chaude et ajouter du sucre vanillé puis du sucre roux pour caraméliser un peu les pêches. Les laisser rissoler à feu moyen environ 10 mn.  Les disposer au fond d'un plat après l'avoir beurré au préalable.  Préchauffer le four Th 6 (180 degrés).  Couper le beurre et le mélanger à la farine puis ajouter le sucre le sel et le jaune. Mélanger du bout des doigts afin d'obtenir un sable grossier.  Émietter ce sable sur les pêches (un centimètre d'épaisseur) puis mettre les amandes.  Enfourner pendant 20 min puis finir par deux minutes sou le grill.;7
dessert;Gâteau délicieux aux cerises et amandes;"['250 g de cerise  ', '125 g de sucre  ', '100 g de farine  ', '80 g de beurre + 15 g pour le moule ', ""80 g de poudre d'amande  "", '2 oeuf  ', '1 cuillère à café rase de levure chimique  ', 'Sucre glace  ', '1.5 cl de kirsch  ', 'Sel , une petite pincée ']"; Préchauffez le four à Th 6 (180°C).  Dans un saladier, travaillez le beurre en pommade au fouet électrique ou à la spatule. Ajoutez le sucre et la poudre d'amandes, puis incorporez soigneusement, dans cet ordre : les oeufs entiers, la farine, la levure et le sel. Parfumez avec le kisch.  Mélangez délicatement les cerises dénoyautées à la pâte pour les préserver entières et versez dans un petit moule rond beurré. Enfournez pour environ 30 mn.  Démoulez le gâteau sur une grille et laissez-le tiédir. Poudrez-le (facultatif) de sucre glace au moment de servir.;4
dessert;Charlotte aux fruits rouges;"['25 cl de lait  ', ""2 jaune d'oeuf  "", '40 g de sucre  ', '20 g de farine  ', '1 gousse de vanille  ', ""25 cl d'eau  "", '100 g de sucre  ', '3 cuillère à soupe de rhum  ', '300 g de fruits rouges  ', '30 biscuit à la cuillère  ']"; 1) Faire la crème pâtissière:  travailler les jaunes d'oeufs avec le sucre jusqu'à ce que le mélange blanchisse. Ajouter la farine. Bien mélanger. Puis verser petit à petit le lait bouillant contenant la gousse de vanille. Porter à ébullition 5mn en tournant sans cesse.  2) Faire le sirop: porter à ébullition l'eau et le sucre pendant 1mn. Hors du feu aromatiser avec le rhum.  3) Tapisser 1 moule à charlotte de biscuits trempés 1 à 1 dans le sirop. Couper les fraises si besoin est. Remplir la charlotte en alternant 1 couche de crème pâtissière, 1 couche de fraises (saupoudrer de sucre), 1 couche de biscuits. Terminer par les biscuits.  4) Fermer la charlotte en chassant l'air.  5) Quand la charlotte est prise, démouler et décorer avec quelques fruits et de la crème chantilly.;7
dessert;Brioche au Nutella;['500 g de farine à brioche ', '2 oeuf  ', '70 g de sucre  ', '180 g de lait  ', '30 g de beurre  ', '30 g de levure fraîche du boulanger ', '1 pâte à tartiner au chocolat '];" Faire fondre le beurre et le laisser refroidir. Diluer la levure dans le lait tiède. Dans un saladier, mélanger la farine et le sucre puis former un puits au centre et verser les œufs battus, le lait et le beurre fondu. Travailler ce mélange à la main jusqu’à ce qu’il forme une pâte molle. Couvrir le saladier d’un film alimentaire et laisser poser dans un endroit chaud pour lever la pâte du double de son volume (dessus de frigo ou four à 40°C avec un saladier d'eau pour humidifier l'environnement et favoriser le pousse). Couper la pâte en 4 pâtons égaux et étaler, sur une surface farinée, en 4 disques d’environ 25 cm de diamètre et de 2 mm d’épaisseur. Placer le 1e disque dans un moule à tarte ou a manqué (28/30 cm de diamètre recommandé, attention ça gonfle) et étaler une couche de pâte à tartiner à 1 cm du bord. Couvrir avec le 2e disque délicatement en prenant soin de souder les bords. Étaler une couche de pâte à tartiner sur ce 2e disque puis poser le 3e disque, souder.  Étaler à nouveau une couche de pâte à tartiner puis poser le 4e disque et souder. A l’aide d’un petit verre, marquer le centre de la pâte puis la couper en 16 quartiers. Attention de ne pas couper le centre. Très doucement, prendre 2 "" seizièmes "" et leur donner deux tours dans les directions opposées (la main droite tourne la pâte à droite et la main gauche tourne la pâte à gauche). Répéter l’opération pour les 14 autres quartiers. Laisser lever à nouveau la pâte 30 min. Badigeonner de lait et enfourner à four chauffé à 180°C pour 25 min.";15
